Date/Time,Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/04  16:30:00,0.0,1079259.607957341,0.0 
 07/04  16:45:00,0.0,1051164.0962535255,0.0 
 07/04  17:00:00,0.0,1021417.3072181864,0.0,15176275.695679533,15176275.695679533,0.0 
 07/04  17:15:00,0.0,991307.8098407213,0.0 
 07/04  17:30:00,0.0,957374.3406135152,0.0 
 07/04  17:45:00,0.0,907825.9514437507,0.0 
 07/04  18:00:00,0.0,850630.1181139912,0.0,14640996.22083757,14640996.22083757,0.0 
 07/04  18:15:00,0.0,796211.3305199028,0.0 
 07/04  18:30:00,0.0,734577.025322098,0.0 
 07/04  18:45:00,0.0,670712.7853674183,0.0 
 07/04  19:00:00,0.0,576802.4044043224,0.0,14271564.73605802,14271564.73605802,0.0 
 07/04  19:15:00,0.0,526145.2752504167,0.0 
 07/04  19:30:00,0.0,483458.8385473151,0.0 
 07/04  19:45:00,0.0,443652.15348083429,0.0 
 07/04  20:00:00,0.0,407896.36113858598,0.0,14411886.558860982,14411886.558860986,0.0 
 07/04  20:15:00,0.0,380328.74209144889,0.0 
 07/04  20:30:00,0.0,356772.7697395864,0.0 
 07/04  20:45:00,0.0,335345.70095634149,0.0 
 07/04  21:00:00,0.0,316688.22285438908,0.0,13919776.973868277,13919776.973868279,0.0 
 07/04  21:15:00,0.0,288362.38249879048,0.0 
 07/04  21:30:00,0.0,268818.9009746229,0.0 
 07/04  21:45:00,0.0,253401.40248131677,0.0 
 07/04  22:00:00,0.0,238645.14479838889,0.0,13568401.466682341,13568401.466682341,0.0 
 07/04  22:15:00,0.0,230015.88168833554,0.0 
 07/04  22:30:00,0.0,222116.83066978237,0.0 
 07/04  22:45:00,0.0,214888.6463164901,0.0 
 07/04  23:00:00,0.0,208442.1025313353,0.0,13383174.687831061,13383174.687831063,0.0 
 07/04  23:15:00,0.0,427529.5352185902,0.0 
 07/04  23:30:00,0.0,538983.2681673417,0.0 
 07/04  23:45:00,0.0,491616.3250188144,0.0 
 07/04  24:00:00,0.0,491054.6529980467,0.0,17158177.98616954,17158177.98616954,0.0 
 07/05  00:15:00,0.0,306974.7012273984,0.0 
 07/05  00:30:00,0.0,301125.6423499006,0.0 
 07/05  00:45:00,0.0,296236.90788209388,0.0 
 07/05  01:00:00,0.0,292054.5603803949,0.0,16399661.172671158,16399661.172671158,0.0 
 07/05  01:15:00,0.0,293205.9906059302,0.0 
 07/05  01:30:00,0.0,298552.0657956557,0.0 
 07/05  01:45:00,0.0,304630.4506810337,0.0 
 07/05  02:00:00,0.0,312289.2911005249,0.0,16405538.123643689,16405538.12364369,0.0 
 07/05  02:15:00,0.0,315454.4283183724,0.0 
 07/05  02:30:00,0.0,319270.58583893885,0.0 
 07/05  02:45:00,0.0,323369.04242352696,0.0 
 07/05  03:00:00,0.0,327887.98012556109,0.0,16483440.053333044,16483440.053333043,0.0 
 07/05  03:15:00,0.0,316059.41190400489,0.0 
 07/05  03:30:00,0.0,304823.7994684677,0.0 
 07/05  03:45:00,0.0,293617.97852997828,0.0 
 07/05  04:00:00,0.0,281323.75133638959,0.0,16388567.10723019,16388567.10723019,0.0 
 07/05  04:15:00,0.0,295988.3429706354,0.0 
 07/05  04:30:00,0.0,303481.2027694732,0.0 
 07/05  04:45:00,0.0,311148.5037956167,0.0 
 07/05  05:00:00,0.0,325188.36873074408,0.0,16805931.256889788,16805931.256889788,0.0 
